"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-09-08 01:32:00","1694111520000","18.4%","55.6%","12.3 GB/s","10.2 GB/s","2.80 req/s","0 req/s","1.09 s","0"
"2023-09-08 01:32:05","1694111525000","22.2%","53.9%","12.0 GB/s","10.6 GB/s","1.80 req/s","0 req/s","1.17 s","0"
"2023-09-08 01:32:10","1694111530000","16.0%","55.6%","7.49 GB/s","6.44 GB/s","1.60 req/s","0 req/s","617 ms","0"
"2023-09-08 01:32:15","1694111535000","14.0%","52.9%","4.22 GB/s","3.76 GB/s","2.40 req/s","0 req/s","894 ms","0"
"2023-09-08 01:32:20","1694111540000","18.0%","58.9%","9.16 GB/s","8.02 GB/s","2.80 req/s","0 req/s","1.11 s","0"
"2023-09-08 01:32:25","1694111545000","17.2%","52.9%","8.30 GB/s","7.32 GB/s","3 req/s","0 req/s","1.36 s","0"
"2023-09-08 01:32:30","1694111550000","9.80%","52.9%","1.79 GB/s","1.59 GB/s","1.20 req/s","0 req/s","724 ms","0"
"2023-09-08 01:32:35","1694111555000","13.6%","53.1%","8.22 GB/s","7.14 GB/s","2.80 req/s","0 req/s","538 ms","0"
"2023-09-08 01:32:40","1694111560000","17.0%","53.6%","9.32 GB/s","8.21 GB/s","2.60 req/s","0 req/s","1.28 s","0"
"2023-09-08 01:32:45","1694111565000","16.8%","53.8%","3.24 GB/s","2.90 GB/s","2 req/s","0 req/s","923 ms","0"
"2023-09-08 01:32:50","1694111570000","9.80%","53.6%","4.31 GB/s","3.77 GB/s","2.20 req/s","0 req/s","747 ms","0"
"2023-09-08 01:32:55","1694111575000","23.2%","54.5%","10.3 GB/s","9.72 GB/s","3.60 req/s","0 req/s","1.13 s","0"
"2023-09-08 01:33:00","1694111580000","14.6%","58.4%","10.6 GB/s","8.54 GB/s","3.40 req/s","0 req/s","568 ms","0"
"2023-09-08 01:33:05","1694111585000","12.6%","53.8%","7.10 GB/s","6.02 GB/s","2.20 req/s","0 req/s","489 ms","0"
"2023-09-08 01:33:10","1694111590000","22.2%","54.5%","6.65 GB/s","5.85 GB/s","2.20 req/s","0 req/s","940 ms","0"
"2023-09-08 01:33:15","1694111595000","19.2%","50.5%","3.77 GB/s","3.48 GB/s","2.60 req/s","0 req/s","1.40 s","0"
"2023-09-08 01:33:20","1694111600000","5.40%","50.9%","1.84 GB/s","1.61 GB/s","2.40 req/s","0 req/s","612 ms","0"
"2023-09-08 01:33:25","1694111605000","18.6%","54.4%","14.2 GB/s","12.2 GB/s","3 req/s","0 req/s","846 ms","0"
"2023-09-08 01:33:30","1694111610000","18.2%","54.0%","9.59 GB/s","8.31 GB/s","3.80 req/s","0 req/s","677 ms","0"
"2023-09-08 01:33:35","1694111615000","19.4%","54.7%","10.9 GB/s","10.2 GB/s","3.80 req/s","0 req/s","1.30 s","0"
"2023-09-08 01:33:40","1694111620000","15.8%","54.7%","8.07 GB/s","6.20 GB/s","3.40 req/s","0 req/s","712 ms","0"
"2023-09-08 01:33:45","1694111625000","6.80%","53.6%","4.77 GB/s","4.14 GB/s","1.80 req/s","0 req/s","399 ms","0"
"2023-09-08 01:33:50","1694111630000","13.4%","53.3%","5.01 GB/s","4.44 GB/s","1.80 req/s","0 req/s","746 ms","0"
"2023-09-08 01:33:55","1694111635000","15.2%","53.0%","2.79 GB/s","2.69 GB/s","2.20 req/s","0 req/s","1.15 s","0"
"2023-09-08 01:34:00","1694111640000","11.0%","53.2%","2.76 GB/s","2.39 GB/s","1.20 req/s","0 req/s","457 ms","0"
"2023-09-08 01:34:05","1694111645000","9.00%","54.2%","5.12 GB/s","4.56 GB/s","2.40 req/s","0 req/s","563 ms","0"
"2023-09-08 01:34:10","1694111650000","17.4%","53.3%","6.77 GB/s","6.07 GB/s","2.20 req/s","0 req/s","696 ms","0"
"2023-09-08 01:34:15","1694111655000","6.20%","53.6%","4.13 GB/s","3.55 GB/s","1.20 req/s","0 req/s","193 ms","0"
"2023-09-08 01:34:20","1694111660000","8.60%","53.2%","2.60 GB/s","2.51 GB/s","2 req/s","0 req/s","1.13 s","0"
"2023-09-08 01:34:25","1694111665000","23.2%","53.9%","9.90 GB/s","8.57 GB/s","3 req/s","0 req/s","1.48 s","0"
"2023-09-08 01:34:30","1694111670000","17.2%","55.6%","6.82 GB/s","5.99 GB/s","3 req/s","0 req/s","1.62 s","0"
"2023-09-08 01:34:35","1694111675000","19.0%","53.8%","7.40 GB/s","6.54 GB/s","2.80 req/s","0 req/s","895 ms","0"
"2023-09-08 01:34:40","1694111680000","11.0%","54.1%","4.89 GB/s","4.28 GB/s","2.20 req/s","0 req/s","795 ms","0"
"2023-09-08 01:34:45","1694111685000","9.00%","54.5%","5.32 GB/s","4.63 GB/s","1.80 req/s","0 req/s","524 ms","0"
"2023-09-08 01:34:50","1694111690000","11.8%","54.2%","4.31 GB/s","3.87 GB/s","2 req/s","0 req/s","757 ms","0"
"2023-09-08 01:34:55","1694111695000","17.8%","53.3%","9.44 GB/s","8.16 GB/s","3.20 req/s","0 req/s","680 ms","0"
"2023-09-08 01:35:00","1694111700000","14.6%","53.6%","6.61 GB/s","5.79 GB/s","2.20 req/s","0 req/s","988 ms","0"
"2023-09-08 01:35:05","1694111705000","19.4%","53.6%","5.81 GB/s","5.13 GB/s","1.80 req/s","0 req/s","1.15 s","0"
"2023-09-08 01:35:10","1694111710000","25.2%","54.6%","8.13 GB/s","7.29 GB/s","2.60 req/s","0 req/s","3.05 s","0"
"2023-09-08 01:35:15","1694111715000","21.0%","57.5%","9.27 GB/s","7.97 GB/s","4 req/s","0 req/s","2.31 s","0"
"2023-09-08 01:35:20","1694111720000","14.8%","53.4%","8.75 GB/s","7.87 GB/s","2.20 req/s","0 req/s","758 ms","0"
"2023-09-08 01:35:25","1694111725000","35.8%","55.3%","7.45 GB/s","6.52 GB/s","2.60 req/s","0 req/s","1.03 s","0"
"2023-09-08 01:35:30","1694111730000","20.4%","56.7%","6.60 GB/s","5.60 GB/s","1.60 req/s","0 req/s","666 ms","0"
"2023-09-08 01:35:35","1694111735000","18.8%","53.1%","4.89 GB/s","4.25 GB/s","1.80 req/s","0 req/s","851 ms","0"
"2023-09-08 01:35:40","1694111740000","28.0%","55.1%","7.83 GB/s","6.88 GB/s","2.80 req/s","0 req/s","1.62 s","0"
"2023-09-08 01:35:45","1694111745000","46.0%","55.9%","11.0 GB/s","9.81 GB/s","3 req/s","0 req/s","1.49 s","0"
"2023-09-08 01:35:50","1694111750000","35.4%","50.8%","4.31 GB/s","3.72 GB/s","3 req/s","0 req/s","2.40 s","0"
"2023-09-08 01:35:55","1694111755000","29.0%","55.8%","9.70 GB/s","8.28 GB/s","2.20 req/s","0 req/s","450 ms","0"
"2023-09-08 01:36:00","1694111760000","23.4%","55.9%","4.66 GB/s","4.19 GB/s","2.40 req/s","0 req/s","1.01 s","0"
"2023-09-08 01:36:05","1694111765000","35.4%","55.6%","10.1 GB/s","8.60 GB/s","2.20 req/s","0 req/s","1.12 s","0"
"2023-09-08 01:36:10","1694111770000","12.4%","53.5%","5.63 GB/s","4.80 GB/s","1.60 req/s","0 req/s","285 ms","0"
"2023-09-08 01:36:15","1694111775000","8.20%","53.4%","1.30 GB/s","1.20 GB/s","1 req/s","0 req/s","814 ms","0"
"2023-09-08 01:36:20","1694111780000","18.4%","53.5%","3.33 GB/s","3.05 GB/s","3.20 req/s","0 req/s","971 ms","0"
"2023-09-08 01:36:25","1694111785000","18.0%","53.3%","10.5 GB/s","9.02 GB/s","3.40 req/s","0 req/s","632 ms","0"
"2023-09-08 01:36:30","1694111790000","17.0%","53.4%","5.77 GB/s","5.08 GB/s","2.60 req/s","0 req/s","780 ms","0"
"2023-09-08 01:36:35","1694111795000","11.2%","53.4%","4.65 GB/s","4.14 GB/s","1 req/s","0 req/s","421 ms","0"
"2023-09-08 01:36:40","1694111800000","17.6%","53.9%","5.49 GB/s","4.88 GB/s","2.40 req/s","0 req/s","1.08 s","0"
"2023-09-08 01:36:45","1694111805000","22.4%","54.0%","11.2 GB/s","9.64 GB/s","2.60 req/s","0 req/s","890 ms","0"
"2023-09-08 01:36:50","1694111810000","19.6%","53.1%","12.9 GB/s","11.4 GB/s","3.80 req/s","0 req/s","2.14 s","0"
"2023-09-08 01:36:55","1694111815000","22.4%","55.4%","13.4 GB/s","11.4 GB/s","2.60 req/s","0 req/s","1.25 s","0"
"2023-09-08 01:37:00","1694111820000","13.0%","55.1%","3.39 GB/s","3.02 GB/s","1.40 req/s","0 req/s","698 ms","0"
"2023-09-08 01:37:05","1694111825000","18.6%","53.7%","9.33 GB/s","8.15 GB/s","3.60 req/s","0 req/s","1.26 s","0"
"2023-09-08 01:37:10","1694111830000","12.8%","53.5%","3.95 GB/s","3.46 GB/s","2 req/s","0 req/s","908 ms","0"
"2023-09-08 01:37:15","1694111835000","16.6%","53.5%","8.76 GB/s","7.69 GB/s","3.80 req/s","0 req/s","1.41 s","0"
"2023-09-08 01:37:20","1694111840000","11.6%","54.3%","4.98 GB/s","4.39 GB/s","1.80 req/s","0 req/s","889 ms","0"
"2023-09-08 01:37:25","1694111845000","14.4%","55.8%","7.01 GB/s","6.11 GB/s","2.80 req/s","0 req/s","727 ms","0"
"2023-09-08 01:37:30","1694111850000","11.2%","53.5%","6.59 GB/s","5.72 GB/s","1.40 req/s","0 req/s","712 ms","0"
"2023-09-08 01:37:35","1694111855000","12.0%","56.0%","7.78 GB/s","6.75 GB/s","2.20 req/s","0 req/s","657 ms","0"
"2023-09-08 01:37:40","1694111860000","19.4%","54.6%","14.9 GB/s","12.8 GB/s","2.20 req/s","0 req/s","845 ms","0"
"2023-09-08 01:37:45","1694111865000","12.6%","56.9%","8.62 GB/s","7.48 GB/s","2.80 req/s","0 req/s","806 ms","0"
"2023-09-08 01:37:50","1694111870000","9.80%","53.6%","4.42 GB/s","4.13 GB/s","2 req/s","0 req/s","394 ms","0"
"2023-09-08 01:37:55","1694111875000","16.6%","53.3%","9.92 GB/s","8.29 GB/s","3.80 req/s","0 req/s","715 ms","0"
"2023-09-08 01:38:00","1694111880000","14.4%","53.8%","6.62 GB/s","6.57 GB/s","2.80 req/s","0 req/s","1.56 s","0"
"2023-09-08 01:38:05","1694111885000","18.8%","53.5%","9.47 GB/s","7.42 GB/s","2.40 req/s","0 req/s","836 ms","0"
"2023-09-08 01:38:10","1694111890000","21.4%","53.6%","10.7 GB/s","9.32 GB/s","2.60 req/s","0 req/s","504 ms","0"
"2023-09-08 01:38:15","1694111895000","19.0%","54.7%","12.8 GB/s","10.9 GB/s","2.40 req/s","0 req/s","868 ms","0"
"2023-09-08 01:38:20","1694111900000","16.8%","54.0%","11.0 GB/s","9.57 GB/s","3.60 req/s","0 req/s","650 ms","0"
"2023-09-08 01:38:25","1694111905000","13.4%","53.3%","9.85 GB/s","8.53 GB/s","2.60 req/s","0 req/s","877 ms","0"
"2023-09-08 01:38:30","1694111910000","16.6%","54.4%","6.98 GB/s","6.15 GB/s","2.40 req/s","0 req/s","998 ms","0"
"2023-09-08 01:38:35","1694111915000","8.20%","55.9%","3.57 GB/s","3.09 GB/s","1.80 req/s","0 req/s","485 ms","0"
"2023-09-08 01:38:40","1694111920000","9.80%","53.3%","7.47 GB/s","6.41 GB/s","2 req/s","0 req/s","770 ms","0"
"2023-09-08 01:38:45","1694111925000","8.80%","53.1%","2.57 GB/s","2.33 GB/s","1.60 req/s","0 req/s","640 ms","0"
"2023-09-08 01:38:50","1694111930000","6.20%","55.4%","6.21 GB/s","5.40 GB/s","2 req/s","0 req/s","278 ms","0"
"2023-09-08 01:38:55","1694111935000","15.2%","53.5%","9.13 GB/s","8.11 GB/s","2.20 req/s","0 req/s","868 ms","0"
"2023-09-08 01:39:00","1694111940000","11.4%","53.5%","4.88 GB/s","4.35 GB/s","2.40 req/s","0 req/s","1.02 s","0"
"2023-09-08 01:39:05","1694111945000","17.6%","53.8%","3.73 GB/s","3.50 GB/s","1.80 req/s","0 req/s","1.81 s","0"
"2023-09-08 01:39:10","1694111950000","31.2%","54.2%","9.16 GB/s","8.01 GB/s","4 req/s","0 req/s","2.37 s","0"
"2023-09-08 01:39:15","1694111955000","26.8%","61.4%","10.4 GB/s","9.22 GB/s","2.60 req/s","0 req/s","2.35 s","0"
"2023-09-08 01:39:20","1694111960000","29.2%","53.2%","9.89 GB/s","8.66 GB/s","3.20 req/s","0 req/s","2.35 s","0"
"2023-09-08 01:39:25","1694111965000","25.0%","54.3%","6.62 GB/s","6.35 GB/s","3.20 req/s","0 req/s","1.59 s","0"
"2023-09-08 01:39:30","1694111970000","15.0%","53.9%","9.51 GB/s","7.70 GB/s","3.00 req/s","0 req/s","547 ms","0"
"2023-09-08 01:39:35","1694111975000","15.8%","53.5%","11.9 GB/s","10.2 GB/s","2.60 req/s","0 req/s","755 ms","0"
"2023-09-08 01:39:40","1694111980000","17.8%","52.9%","3.50 GB/s","3.18 GB/s","2.60 req/s","0 req/s","1.33 s","0"
"2023-09-08 01:39:45","1694111985000","27.6%","60.2%","8.12 GB/s","7.59 GB/s","3.20 req/s","0 req/s","1.87 s","0"
"2023-09-08 01:39:50","1694111990000","24.6%","53.1%","5.55 GB/s","4.97 GB/s","3 req/s","0 req/s","1.50 s","0"
"2023-09-08 01:39:55","1694111995000","17.4%","53.2%","7.24 GB/s","6.34 GB/s","1.60 req/s","0 req/s","1.06 s","0"
"2023-09-08 01:40:00","1694112000000","21.4%","54.0%","8.60 GB/s","7.58 GB/s","3 req/s","0 req/s","1.04 s","0"
"2023-09-08 01:40:05","1694112005000","28.0%","53.6%","4.03 GB/s","3.69 GB/s","2.40 req/s","0 req/s","1.94 s","0"
"2023-09-08 01:40:10","1694112010000","30.4%","54.0%","4.63 GB/s","4.61 GB/s","2 req/s","0.400 req/s","2.22 s","1"
"2023-09-08 01:40:15","1694112015000","34.6%","53.2%","4.11 GB/s","4.08 GB/s","4.80 req/s","0.800 req/s","3.44 s","1"
"2023-09-08 01:40:20","1694112020000","28.0%","56.1%","8.90 GB/s","7.71 GB/s","2.80 req/s","0 req/s","1.97 s","0"
"2023-09-08 01:40:25","1694112025000","14.8%","57.4%","12.4 GB/s","10.6 GB/s","3 req/s","0 req/s","633 ms","0"
"2023-09-08 01:40:30","1694112030000","22.6%","55.3%","13.6 GB/s","11.7 GB/s","3.20 req/s","0 req/s","905 ms","0"
"2023-09-08 01:40:35","1694112035000","21.4%","53.8%","5.28 GB/s","4.72 GB/s","2 req/s","0 req/s","1.54 s","0"
"2023-09-08 01:40:40","1694112040000","27.8%","55.7%","14.2 GB/s","12.2 GB/s","2.60 req/s","0 req/s","1.05 s","0"
"2023-09-08 01:40:45","1694112045000","16.2%","55.6%","10.1 GB/s","8.77 GB/s","2.20 req/s","0 req/s","692 ms","0"
"2023-09-08 01:40:50","1694112050000","14.4%","53.2%","3.14 GB/s","2.87 GB/s","2.40 req/s","0 req/s","819 ms","0"
"2023-09-08 01:40:55","1694112055000","25.8%","57.3%","10.2 GB/s","8.91 GB/s","3.40 req/s","0 req/s","1.81 s","0"
"2023-09-08 01:41:00","1694112060000","17.6%","53.8%","3.85 GB/s","3.42 GB/s","2.40 req/s","0 req/s","1.01 s","0"
"2023-09-08 01:41:05","1694112065000","12.8%","53.6%","5.76 GB/s","5.01 GB/s","1.60 req/s","0 req/s","596 ms","0"
"2023-09-08 01:41:10","1694112070000","11.6%","53.1%","1.88 GB/s","1.76 GB/s","2.60 req/s","0 req/s","1.02 s","0"
"2023-09-08 01:41:15","1694112075000","21.0%","53.5%","4.51 GB/s","4.08 GB/s","2.40 req/s","0 req/s","1.67 s","0"
"2023-09-08 01:41:20","1694112080000","19.6%","53.3%","5.01 GB/s","4.49 GB/s","1.80 req/s","0 req/s","1.65 s","0"
"2023-09-08 01:41:25","1694112085000","23.0%","52.9%","12.9 GB/s","11.2 GB/s","3.20 req/s","0 req/s","992 ms","0"
"2023-09-08 01:41:30","1694112090000","16.4%","54.2%","6.41 GB/s","5.77 GB/s","1.60 req/s","0 req/s","1.16 s","0"
"2023-09-08 01:41:35","1694112095000","4.60%","54.3%","1.81 GB/s","1.46 GB/s","1 req/s","0 req/s","775 ms","0"
"2023-09-08 01:41:40","1694112100000","23.0%","54.0%","6.95 GB/s","6.90 GB/s","2.40 req/s","0 req/s","1.68 s","0"
"2023-09-08 01:41:45","1694112105000","12.8%","52.7%","9.39 GB/s","7.50 GB/s","4.20 req/s","0 req/s","1.01 s","0"
"2023-09-08 01:41:50","1694112110000","12.2%","53.1%","3.35 GB/s","2.97 GB/s","2.60 req/s","0 req/s","539 ms","0"
"2023-09-08 01:41:55","1694112115000","14.6%","53.7%","7.15 GB/s","6.26 GB/s","2.40 req/s","0 req/s","1.02 s","0"
"2023-09-08 01:42:00","1694112120000","6.80%","53.6%","3.29 GB/s","2.94 GB/s","1.40 req/s","0 req/s","213 ms","0"
"2023-09-08 01:42:05","1694112125000","14.0%","54.2%","5.21 GB/s","4.42 GB/s","2.20 req/s","0 req/s","551 ms","0"
"2023-09-08 01:42:10","1694112130000","21.8%","53.6%","6.86 GB/s","6.05 GB/s","2.60 req/s","0 req/s","986 ms","0"
"2023-09-08 01:42:15","1694112135000","14.0%","50.3%","2.05 GB/s","1.91 GB/s","2.60 req/s","0 req/s","1.09 s","0"
"2023-09-08 01:42:20","1694112140000","19.8%","53.4%","6.91 GB/s","6.08 GB/s","2.80 req/s","0 req/s","870 ms","0"
"2023-09-08 01:42:25","1694112145000","13.8%","54.2%","7.39 GB/s","6.37 GB/s","2.80 req/s","0 req/s","877 ms","0"
"2023-09-08 01:42:30","1694112150000","17.4%","53.3%","9.63 GB/s","8.41 GB/s","2.20 req/s","0 req/s","1.57 s","0"
"2023-09-08 01:42:35","1694112155000","6.00%","53.3%","2.23 GB/s","1.98 GB/s","2 req/s","0 req/s","1.71 s","0"
"2023-09-08 01:42:40","1694112160000","10.4%","54.4%","8.05 GB/s","7.04 GB/s","1 req/s","0 req/s","1.45 s","0"
"2023-09-08 01:42:45","1694112165000","5.80%","53.1%","2.57 GB/s","2.07 GB/s","1.60 req/s","0 req/s","1.42 s","0"
"2023-09-08 01:42:50","1694112170000","4.60%","53.1%","1.39 GB/s","1.34 GB/s","2.40 req/s","2 req/s","2.75 s","1"
"2023-09-08 01:42:55","1694112175000","3.60%","53.1%","424 MB/s","478 MB/s","3.80 req/s","3.40 req/s","2.96 s","1"
"2023-09-08 01:43:00","1694112180000","5.40%","53.1%","479 MB/s","435 MB/s","3.60 req/s","3 req/s","3.99 s","1"
"2023-09-08 01:43:05","1694112185000","6.00%","53.1%","493 MB/s","464 MB/s","3.80 req/s","2.80 req/s","4.06 s","1"
"2023-09-08 01:43:10","1694112190000","10.8%","53.6%","2.20 GB/s","1.94 GB/s","1.60 req/s","0.400 req/s","7.10 s","1"
"2023-09-08 01:43:15","1694112195000","11.8%","53.4%","4.18 GB/s","3.72 GB/s","3.80 req/s","0 req/s","2.28 s","0"
"2023-09-08 01:43:20","1694112200000","11.0%","53.9%","5.85 GB/s","4.99 GB/s","2.80 req/s","0 req/s","440 ms","0"
"2023-09-08 01:43:25","1694112205000","14.6%","52.9%","4.84 GB/s","4.29 GB/s","1.60 req/s","0 req/s","1.05 s","0"
"2023-09-08 01:43:30","1694112210000","14.2%","54.9%","4.22 GB/s","3.81 GB/s","2.20 req/s","0 req/s","1.14 s","0"
"2023-09-08 01:43:35","1694112215000","11.4%","55.2%","8.50 GB/s","7.30 GB/s","1.60 req/s","0 req/s","405 ms","0"
"2023-09-08 01:43:40","1694112220000","10.2%","53.8%","6.39 GB/s","5.53 GB/s","2.60 req/s","0 req/s","732 ms","0"
"2023-09-08 01:43:45","1694112225000","18.2%","55.5%","10.2 GB/s","8.92 GB/s","2.60 req/s","0 req/s","800 ms","0"
"2023-09-08 01:43:50","1694112230000","14.6%","54.0%","7.95 GB/s","7.04 GB/s","2 req/s","0 req/s","1.28 s","0"
"2023-09-08 01:43:55","1694112235000","17.6%","53.0%","6.74 GB/s","6.06 GB/s","3.80 req/s","0 req/s","2.00 s","0"
"2023-09-08 01:44:00","1694112240000","21.0%","53.1%","7.71 GB/s","6.79 GB/s","3.20 req/s","0 req/s","1.22 s","0"
"2023-09-08 01:44:05","1694112245000","8.40%","55.5%","5.62 GB/s","4.89 GB/s","3.00 req/s","0 req/s","447 ms","0"
"2023-09-08 01:44:10","1694112250000","16.2%","56.3%","6.46 GB/s","5.65 GB/s","1 req/s","0 req/s","995 ms","0"
"2023-09-08 01:44:15","1694112255000","11.8%","54.1%","9.92 GB/s","8.55 GB/s","3 req/s","0 req/s","530 ms","0"
"2023-09-08 01:44:20","1694112260000","10.2%","52.8%","2.37 GB/s","2.22 GB/s","2.40 req/s","0 req/s","1.36 s","0"
"2023-09-08 01:44:25","1694112265000","21.6%","56.7%","8.92 GB/s","7.93 GB/s","2.40 req/s","0 req/s","1.26 s","0"
"2023-09-08 01:44:30","1694112270000","7.80%","53.4%","8.07 GB/s","6.89 GB/s","2.60 req/s","0 req/s","809 ms","0"
"2023-09-08 01:44:35","1694112275000","15.8%","50.1%","5.22 GB/s","4.71 GB/s","2.20 req/s","0 req/s","1.55 s","0"
"2023-09-08 01:44:40","1694112280000","15.8%","50.5%","4.55 GB/s","4.03 GB/s","3.20 req/s","0 req/s","1.33 s","0"
"2023-09-08 01:44:45","1694112285000","14.6%","56.6%","9.95 GB/s","8.55 GB/s","3.00 req/s","0 req/s","470 ms","0"
"2023-09-08 01:44:50","1694112290000","13.2%","56.0%","10.5 GB/s","9.04 GB/s","2.40 req/s","0 req/s","656 ms","0"
"2023-09-08 01:44:55","1694112295000","16.4%","55.4%","7.17 GB/s","6.33 GB/s","2.80 req/s","0 req/s","1.06 s","0"
"2023-09-08 01:45:00","1694112300000","18.4%","50.5%","9.94 GB/s","8.70 GB/s","4.20 req/s","0 req/s","2.12 s","0"
"2023-09-08 01:45:05","1694112305000","15.2%","55.3%","4.01 GB/s","3.50 GB/s","0.800 req/s","0 req/s","775 ms","0"
"2023-09-08 01:45:10","1694112310000","23.2%","53.4%","6.19 GB/s","5.51 GB/s","2.20 req/s","0 req/s","1.27 s","0"
"2023-09-08 01:45:15","1694112315000","20.6%","58.2%","10.8 GB/s","9.28 GB/s","3.40 req/s","0 req/s","1.04 s","0"
"2023-09-08 01:45:20","1694112320000","7.60%","57.2%","2.13 GB/s","1.91 GB/s","1.40 req/s","0 req/s","651 ms","0"
"2023-09-08 01:45:25","1694112325000","6.80%","57.2%","5.25 GB/s","4.51 GB/s","1.20 req/s","0 req/s","288 ms","0"
"2023-09-08 01:45:30","1694112330000","14.8%","53.1%","3.70 GB/s","3.38 GB/s","2.60 req/s","0 req/s","1.27 s","0"
"2023-09-08 01:45:35","1694112335000","8.40%","53.1%","1.50 GB/s","1.32 GB/s","1.40 req/s","0 req/s","678 ms","0"
"2023-09-08 01:45:40","1694112340000","11.8%","53.2%","4.99 GB/s","4.39 GB/s","2.40 req/s","0 req/s","756 ms","0"
"2023-09-08 01:45:45","1694112345000","8.60%","53.3%","4.59 GB/s","4.02 GB/s","1.20 req/s","0 req/s","829 ms","0"
"2023-09-08 01:45:50","1694112350000","21.2%","57.2%","9.23 GB/s","8.11 GB/s","4 req/s","0 req/s","1.76 s","0"
"2023-09-08 01:45:55","1694112355000","21.8%","53.4%","13.1 GB/s","11.3 GB/s","2.20 req/s","0 req/s","1.03 s","0"
"2023-09-08 01:46:00","1694112360000","15.0%","59.2%","7.02 GB/s","6.33 GB/s","2.20 req/s","0 req/s","1.09 s","0"
"2023-09-08 01:46:05","1694112365000","17.6%","57.7%","4.14 GB/s","3.85 GB/s","2.80 req/s","0 req/s","2.21 s","0"
"2023-09-08 01:46:10","1694112370000","26.0%","53.8%","6.11 GB/s","5.42 GB/s","2.40 req/s","0 req/s","2.42 s","0"
"2023-09-08 01:46:15","1694112375000","16.8%","55.6%","5.15 GB/s","4.50 GB/s","2.20 req/s","0 req/s","596 ms","0"
"2023-09-08 01:46:20","1694112380000","3.80%","54.0%","738 MB/s","670 MB/s","1.20 req/s","0 req/s","470 ms","0"
"2023-09-08 01:46:25","1694112385000","12.2%","53.5%","6.17 GB/s","5.35 GB/s","2.80 req/s","0 req/s","781 ms","0"
"2023-09-08 01:46:30","1694112390000","10.2%","53.9%","3.63 GB/s","3.21 GB/s","1.80 req/s","0 req/s","650 ms","0"
"2023-09-08 01:46:35","1694112395000","10.2%","53.3%","4.80 GB/s","4.20 GB/s","1.80 req/s","0 req/s","821 ms","0"
"2023-09-08 01:46:40","1694112400000","15.0%","54.3%","6.03 GB/s","5.37 GB/s","2.40 req/s","0 req/s","1.64 s","0"
"2023-09-08 01:46:45","1694112405000","21.4%","61.6%","13.3 GB/s","11.7 GB/s","3.40 req/s","0 req/s","1.03 s","0"
"2023-09-08 01:46:50","1694112410000","5.00%","53.9%","4.98 GB/s","4.23 GB/s","1.20 req/s","0 req/s","275 ms","0"
"2023-09-08 01:46:55","1694112415000","10.8%","53.8%","3.80 GB/s","3.37 GB/s","2.20 req/s","0 req/s","602 ms","0"
"2023-09-08 01:47:00","1694112420000","17.2%","54.0%","6.10 GB/s","5.46 GB/s","3 req/s","0 req/s","1.19 s","0"
"2023-09-08 01:47:05","1694112425000","13.8%","53.1%","7.36 GB/s","6.38 GB/s","1.40 req/s","0 req/s","716 ms","0"
"2023-09-08 01:47:10","1694112430000","12.2%","53.3%","2.14 GB/s","1.96 GB/s","1.60 req/s","0 req/s","1.15 s","0"
"2023-09-08 01:47:15","1694112435000","10.2%","53.0%","4.17 GB/s","3.72 GB/s","2.20 req/s","0 req/s","708 ms","0"
"2023-09-08 01:47:20","1694112440000","15.8%","55.5%","11.7 GB/s","10.1 GB/s","2.20 req/s","0 req/s","875 ms","0"
"2023-09-08 01:47:25","1694112445000","13.8%","53.2%","4.97 GB/s","4.51 GB/s","2.40 req/s","0 req/s","1.79 s","0"
"2023-09-08 01:47:30","1694112450000","9.80%","53.1%","3.58 GB/s","3.12 GB/s","2.20 req/s","0 req/s","1.08 s","0"
"2023-09-08 01:47:35","1694112455000","15.4%","53.0%","5.56 GB/s","4.95 GB/s","3.20 req/s","0 req/s","866 ms","0"
"2023-09-08 01:47:40","1694112460000","13.8%","49.9%","5.22 GB/s","4.70 GB/s","2 req/s","0 req/s","1.72 s","0"
"2023-09-08 01:47:45","1694112465000","14.4%","55.4%","7.52 GB/s","6.56 GB/s","1.40 req/s","0 req/s","1.02 s","0"
"2023-09-08 01:47:50","1694112470000","16.0%","56.9%","9.02 GB/s","7.91 GB/s","3.80 req/s","0 req/s","2.87 s","0"
"2023-09-08 01:47:55","1694112475000","17.0%","54.7%","13.1 GB/s","11.4 GB/s","2.80 req/s","0 req/s","1.11 s","0"
"2023-09-08 01:48:00","1694112480000","15.4%","53.0%","8.37 GB/s","7.38 GB/s","2.20 req/s","0 req/s","1.60 s","0"
"2023-09-08 01:48:05","1694112485000","24.8%","55.9%","8.93 GB/s","7.83 GB/s","3.40 req/s","0 req/s","2.86 s","0"
"2023-09-08 01:48:10","1694112490000","16.2%","55.1%","5.72 GB/s","5.00 GB/s","2 req/s","0 req/s","1.49 s","0"
"2023-09-08 01:48:15","1694112495000","13.8%","57.1%","7.75 GB/s","7.11 GB/s","2.80 req/s","0 req/s","2.16 s","0"
"2023-09-08 01:48:20","1694112500000","13.2%","52.8%","3.48 GB/s","3.17 GB/s","2.20 req/s","0 req/s","2.27 s","0"
"2023-09-08 01:48:25","1694112505000","16.4%","57.6%","9.40 GB/s","8.17 GB/s","3.20 req/s","0 req/s","1.72 s","0"
